,telegram_id,username,is_banned,excluded_from_airdrop
1576,380234078,pubianya6,1,0
1577,380280966,,1,0
1579,380331153,hetler83,1,0
1582,380397270,david64pp,1,0
1583,380414697,,1,0
1584,380417644,learncryptotrade,1,0
1585,380424792,Vov4ikhan,1,0
1586,380430501,en1618ruq2ysg,1,0
1590,380516643,yunzhaoxia,1,0
1591,380531744,,1,0
1593,380632498,BIGSLIM,1,0
1594,380656380,,1,0
1596,380702690,Abasdarhon,1,0
1598,380750895,bagusrf,1,0
1599,380781250,linh33,1,0
1600,380805910,,1,0
1601,380872046,Eurika,1,0
1602,380934154,,1,0
1604,381037847,Danny_vn,1,0
1605,381054834,GoBrush,1,0
1607,381079282,Nimblein,1,0
1608,381094733,,1,0
1609,381103790,xinshaoye,1,0
1610,381136120,,1,0
1611,381140310,phammailoan,1,0
1613,381218428,,1,0
1617,381355929,papandar,1,0
1621,381560262,,1,0
1622,381595644,tt0ko5kkmm6gt,1,0
1623,381631885,,1,0
1624,381641357,JeffreyWatt,1,0
1625,381649576,Joetch,1,0
1627,381691888,,1,0
1629,381735181,Toshiyuki1217,1,0
1631,381781766,,1,0
1632,381794039,qsufdpdjsx,1,0
1634,381865412,,1,0
1638,381936053,Danil_Varchenko,1,0
1639,382028154,koolx666,1,0
1641,382084802,,1,0
1645,382225367,Chikane111,1,0
1646,382227866,ErnieSharp,1,0
1649,382283135,ertert4456,1,0
1650,382311648,,1,0
1651,382359161,woyouzhan,1,0
1653,382383305,Nanahidjahani,1,0
1654,382390559,,1,0
1655,382412348,nguyenquochoai,1,0
1656,382472852,Johng76,1,0
1658,382582429,sanus51,1,0
1665,382766605,mingyunorway,1,0
1667,382804848,,1,0
1673,383156857,,1,0
1674,383202465,kdnorxkm,1,0
1679,383310750,,1,0
1682,383460228,Evgeny_crypt,1,0
1683,383505904,,1,0
1688,383781962,wurenhuang48,1,0
1695,383976870,,1,0
1696,384003164,,1,0
1698,384040986,EMERAld768,1,0
1702,384137700,nguyenmongnhi,1,0
1703,384144761,lezadui26,1,0
1706,384165861,emuns,1,0
1709,384338907,trinhhoanglinh,1,0
1713,384444025,FlorenceStowe,1,0
1714,384466074,maksym_pavlov2,1,0
1715,384469013,siyuangu,1,0
1716,384514425,minhtan66,1,0
1718,384539686,,1,0
1720,384686687,,1,0
1725,384868393,quozvdzjyi,1,0
1727,384925873,AndreasEndres,1,0
1730,384972737,,1,0
1731,384978351,guhuangpo,1,0
1732,385001702,,1,0
1733,385029816,Good_Dead,1,0
1738,385195676,gyeongsu,1,0
1741,385240707,Airik92,1,0
1742,385307581,Bopo6ei,1,0
1743,385313306,Mast3rBTC,1,0
1746,385341056,,1,0
1747,385352817,quezixiong,1,0
1749,385385654,,1,0
1750,385409124,chamathnavodya7,1,0
1751,385525314,mrSuncity,1,0
1752,385576177,,1,0
1753,385580879,,1,0
1755,385674702,auetuo,1,0
1757,385696728,Koziro99,1,0
1758,385700695,Muhajirin15,1,0
1759,385716383,,1,0
1762,385794639,Justinkeke,1,0
1764,385892963,silver140998,1,0
1766,385902344,AbrahamBerkeley,1,0
1768,386044518,gerardo4miner,1,0
1769,386049432,,1,0
1770,386189408,qvannofcep,1,0
1771,386223848,hamibin,1,0
1773,386228497,qsufapzsje,1,0
1774,386228981,,1,0
1777,386269304,,1,0
1778,386300778,PodPP9,1,0
1779,386386684,,1,0
1780,386409994,xirurg_saha,1,0
1781,386430411,,1,0
1782,386448097,qsufawanrw,1,0
1783,386468601,paansu,1,0
1786,386572635,,1,0
1787,386584180,kulichin,1,0
1788,386630353,,1,0
1791,386743617,,1,0
1793,386824855,best_FrienD_one,1,0
1794,386825184,youfenlei57,1,0
1796,386833591,BerylLucas,1,0
1797,386889100,VeraShelley,1,0
1799,387000515,,1,0
1801,387020206,,1,0
1810,387465451,flipc0in,1,0
1811,387484032,jiangxiaben1,1,0
1812,387530070,bisidu,1,0
1813,387614355,,1,0
1815,387670940,Citizen768,1,0
1817,387730359,peuyenv85,1,0
1819,387780497,earl9dekany,1,0
1820,387802954,,1,0
1830,388095093,,1,0
1832,388133946,,1,0
1833,388160145,BufordAshmore40,1,0
1836,388215333,Danialoh,1,0
1837,388261286,,1,0
1838,388288299,,1,0
1839,388363191,qvbmwmyhhi,1,0
1840,388367900,SalamonBui,1,0
1841,388373968,,1,0
1842,388380895,humnytskiy_adwords,1,0
1844,388461854,justnene,1,0
1845,388490310,CryptoCrono,1,0
1846,388575821,AlexPoni7,1,0
1848,388634079,qvbttpxmru,1,0
1849,388709741,landunfu,1,0
1851,388835039,michail174,1,0
1852,388895696,,1,0
1853,388898326,shenduhe16,1,0
1855,388925692,NormanHobbes,1,0
1860,389021161,nowazs,1,0
1862,389050494,maiphuong2018,1,0
1864,389073764,,1,0
1866,389124985,qsufaqgjno,1,0
1867,389134513,,1,0
1870,389206473,,1,0
1871,389242657,jizilang1,1,0
1872,389254341,,1,0
1874,389265809,,1,0
1875,389277679,cashcowstv,1,0
1877,389321898,Antares33,1,0
1880,389365587,Katerishna20,1,0
1881,389393476,shimaotuan,1,0
1882,389400912,,1,0
1883,389431890,quzzhjhink,1,0
1884,389469104,,1,0
1885,389494895,dumamay353,1,0
1887,389522619,Mostro1977,1,0
1891,389615577,,1,0
1892,389623020,mennorevo,1,0
1893,389628507,,1,0
1895,389769515,,1,0
1896,389780423,,1,0
1899,389944964,sabirindia,1,0
1903,390020905,tuv076zhai,1,0
1904,390026529,Adiu2,1,0
1905,390030379,,1,0
1907,390190802,james2sullivan,1,0
1908,390205058,,1,0
1909,390254347,,1,0
1910,390320727,,1,0
1913,390385498,qtrjianlkg,1,0
1915,390408169,TheRabbitRun,1,0
1916,390414719,thanhtung9717,1,0
1917,390451051,jiaoshimou6,1,0
1919,390520688,,1,0
1920,390555792,Hamza20a5,1,0
1921,390573646,,1,0
1922,390610721,nany25,1,0
1923,390626337,Marcius68,1,0
1926,390703494,Ajaysingal1234,1,0
1927,390717137,hudoy78,1,0
1931,390831501,Mirian11,1,0
1934,390883438,tomi_goco,1,0
1939,390965690,,1,0
1940,390969957,,1,0
1942,391069595,najmesabahe,1,0
1944,391104664,,1,0
1945,391105523,EdsonLeite,1,0
1947,391224305,gr3vqr44ddn58,1,0
1948,391291758,LennonAcheson,1,0
1949,391355532,KennedyNick,1,0
1953,391554576,vtphuong90,1,0
1957,391626082,,1,0
1958,391638239,SunodC,1,0
1960,391771517,,1,0
1962,391796043,adamvu854,1,0
1963,391822695,bzz351fei12622,1,0
1964,391878723,KTM1077,1,0
1965,391928613,moreiraluis28,1,0
1968,391950488,,1,0
1969,391956983,zamechatelno91,1,0
1970,392065132,,1,0
1975,392176222,helaique,1,0
1976,392206486,qumqwlchpy,1,0
1977,392211924,yangbeijiao7,1,0
1978,392255592,,1,0
1982,392322028,zhehuanci,1,0
1985,392462535,moo3v7e2,1,0
1989,392588591,OliaTsimbaliuk,1,0
1991,392771754,,1,0
1992,392774385,dangnhatanh123,1,0
1998,392989011,,1,0
1999,393028884,,1,0
2000,393065820,hasson2512,1,0
2001,393092424,nguyentuanh,1,0
2002,393099062,,1,0
2003,393107301,murik25,1,0
2004,393111526,,1,0
2005,393157632,,1,0
2006,393163878,,1,0
2007,393225702,svitlanamazepa,1,0
2008,393238531,,1,0
2009,393241906,huangkaoyong,1,0
2011,393303606,zhuoyan35,1,0
2013,393350661,qtsnkjavok,1,0
2014,393379038,quezhanzhui,1,0
2015,393392059,blocis,1,0
2020,393529680,,1,0
2021,393551260,cagdask,1,0
2022,393587275,,1,0
2023,393596618,paul4skeen,1,0
2025,393679068,Zexsu,1,0
2026,393691479,julie6leonard,1,0
2027,393754462,,1,0
2029,393833110,,1,0
2031,393876412,,1,0
2035,394005215,Bigboss111111,1,0
2036,394041063,Valentin_195,1,0
2037,394048050,,1,0
2038,394060434,,1,0
2039,394074014,vuivevai,1,0
2040,394151935,lunxieqiao,1,0
2043,394278498,Babbittas,1,0
2046,394327376,shizhanao,1,0
2048,394355916,sanjipro,1,0
2049,394393426,,1,0
2050,394585913,chauphuchung,1,0
2051,394588550,Rajendradas,1,0
2052,394651387,donald1210,1,0
2057,394818058,Gab69lyon,1,0
2059,394885626,wahuanren,1,0
2063,395076366,MaheshKhaire,1,0
2064,395095475,huso0958,1,0
2065,395103143,feiluanzai,1,0
2066,395139383,yundengshe39,1,0
2067,395161205,Ebrahimawed,1,0
2068,395168972,wenjiaxun7,1,0
2070,395241369,,1,0
2073,395368821,kysieucute,1,0
2075,395390977,vTvQVXKdQyTE,1,0
2080,395663536,daralll,1,0
2082,395698066,alexeymaier,1,0
2083,395734050,weixinjie1,1,0
2085,395784445,quoztuhenq,1,0
2086,395824706,jitakukeibi,1,0
2087,395925930,guanbashi,1,0
2090,395945804,ksenia_best,1,0
2092,396056169,youxiajia,1,0
2093,396154526,ellvllanuel,1,0
2094,396209793,,1,0
2095,396222140,viet0068,1,0
2096,396255892,,1,0
2099,396272191,Ipatov_S,1,0
2102,396313896,angkanfu,1,0
2105,396450129,,1,0
2108,396634074,,1,0
2110,396687169,,1,0
2112,396799714,,1,0
2114,396818559,quozvqgmhm,1,0
2120,396954952,OkexOkex007,1,0
2124,397086292,,1,0
2126,397122683,,1,0
2128,397436907,carl9murders,1,0
2129,397439672,kubatbek2,1,0
2131,397508440,yozhangchuang,1,0
2134,397544980,wutanfan29,1,0
2135,397581490,quozwafajw,1,0
2137,397723039,,1,0
2145,397919643,,1,0
2146,397951830,,1,0
2147,397974498,,1,0
2148,397998799,,1,0
2149,398000427,Slabeyshiy,1,0
2150,398047594,np6969,1,0
2151,398048819,,1,0
2152,398132027,zhentangyi2,1,0
2153,398206770,mvu9tnkeym8zvv,1,0
2154,398210281,JessieFielding,1,0
2160,398308566,,1,0
2162,398362628,JillHearst,1,0
2163,398369270,,1,0
2164,398383568,,1,0
2165,398402254,Hendeca8,1,0
2166,398504308,huaijiugan,1,0
2167,398514593,,1,0
2171,398687686,hendrik1122,1,0
2175,398773041,,1,0
2176,398817936,Varenikofficial,1,0
2177,398834437,bfi0y20b6zizt4,1,0
2178,398885196,lianmucao69,1,0
2180,398954921,,1,0
2181,398957096,Remix54,1,0
2186,399087517,james1temple,1,0
2188,399148549,CryptoHunter1337,1,0
2189,399157904,jingfushou,1,0
2190,399196604,mnmlguy,1,0
2191,399299848,,1,0
2193,399307620,Vik_Mir,1,0
2195,399416901,angtaoxie,1,0
2196,399452297,,1,0
2199,399575731,,1,0
2203,399667298,nthai1208acv,1,0
2206,399756583,,1,0
2207,399757020,shaogoumu,1,0
2209,399901969,tihon029,1,0
2211,399949376,c0br4,1,0
2213,400037831,tamer456,1,0
2215,400130083,mineev07,1,0
2216,400162863,YaleMoore,1,0
2218,400176740,Luke40,1,0
2219,400184760,rock0820,1,0
2222,400210927,,1,0
2223,400257441,tsurikova,1,0
2225,400274095,lilouch123,1,0
2226,400293031,WalterSiewert,1,0
2227,400296153,sandy4neblett,1,0
2229,400379027,wakeupNEOoo,1,0
2230,400391275,,1,0
2231,400405952,,1,0
2233,400414027,jiaobuguan77,1,0
2234,400419057,Mixactivecon,1,0
2235,400424885,BobZechariah,1,0
2237,400473606,,1,0
2238,400510552,,1,0
2240,400520206,,1,0
2242,400582418,CongThang1,1,0
2244,400626392,chaorengzhong,1,0
2247,400658153,,1,0
2248,400669360,,1,0
2251,400727774,Rhytmix,1,0
2252,400765732,,1,0
2255,400784113,razib94,1,0
2257,400807096,qtrpyavlvj,1,0
2258,400825099,,1,0
2260,400875997,brenda5stjohn,1,0
2261,400900258,MiloLowell36,1,0
2262,400917912,roberta4harris,1,0
2263,400973007,,1,0
2265,401028222,,1,0
2267,401059195,,1,0
2268,401131410,,1,0
2269,401133159,emily4whittington,1,0
2270,401137994,,1,0
2276,401309322,patrica6alcala,1,0
2278,401366579,gengtaohe,1,0
2282,401458517,,1,0
2286,401506089,imacloudminer,1,0
2292,401565226,jong382,1,0
2293,401571700,,1,0
2295,401589680,Kristianivanov,1,0
2297,401600979,,1,0
2298,401668153,chantal6lasseter,1,0
2300,401798540,heweiao,1,0
2301,401822122,,1,0
2302,401823067,,1,0
2303,401844885,xiantouzhi,1,0
2305,401962267,minhd3,1,0
2306,401974566,zachuanglu,1,0
2308,401976074,,1,0
2312,402060612,mva4f32p,1,0
2314,402088659,gijsraaf,1,0
2315,402095788,dongchicheng40,1,0
2316,402104292,MauriceDodd,1,0
2317,402107388,quovhxtbpg,1,0
2318,402121051,,1,0
2322,402144246,Khungcuaso11,1,0
2323,402149247,,1,0
2328,402263218,panziyi24,1,0
2330,402348602,chehangque,1,0
2332,402442399,egotri37,1,0
2334,402463613,chuangzhishan,1,0
2335,402471141,Schoqzz,1,0
2337,402493852,park_sand,1,0
2338,402533850,,1,0
2339,402535016,,1,0
2342,402588877,daotangji,1,0
2343,402602940,pingzhanfan,1,0
2344,402613710,,1,0
2347,402664240,,1,0
2349,402707514,viet0105,1,0
2351,402739336,,1,0
2354,402880475,kshenon,1,0
2357,402973355,Ayammu7,1,0
2358,403026870,kernel65,1,0
2362,403094757,,1,0
2363,403127399,,1,0
2367,403144092,,1,0
2369,403169073,,1,0
2370,403171644,,1,0
2371,403204084,cipaoqin,1,0
2378,403308213,ivak2,1,0
2384,403480606,jiezhise,1,0
2385,403487416,,1,0
2387,403548027,Flesh1,1,0
2389,403582019,ser_ok,1,0
2390,403600356,,1,0
2391,403604442,Oleh_Lyashenko,1,0
2392,403604669,chengqueya6,1,0
2393,403610387,,1,0
2394,403620218,,1,0
2396,403664368,,1,0
2397,403668559,Oluferrari,1,0
2399,403745880,Carantulasi,1,0
2401,403810160,TomasPark,1,0
2402,403821762,,1,0
2403,403834305,Dalibord,1,0
2405,403842554,anitasari1,1,0
2407,403856194,,1,0
2408,403867572,,1,0
2409,403881298,,1,0
2413,403957062,rodney9calahan,1,0
2414,403964255,ashok5,1,0
2415,403964415,duonghoangkhai,1,0
2416,403976909,hangongkang,1,0
2417,403995157,ranpanmi64,1,0
2418,403998606,,1,0
2419,404005331,Kabanskii,1,0
2421,404021591,,1,0
2422,404023366,Meebongbong,1,0
2425,404058972,wade8bryant,1,0
2426,404061750,,1,0
2427,404076364,lizaile48,1,0
2429,404112839,,1,0
2430,404117749,,1,0
2431,404139082,EnUArGy,1,0
2432,404152610,,1,0
2434,404190060,,1,0
2441,404381755,Airdrops_Italia,1,0
2443,404438907,,1,0
2447,404506859,juanami,1,0
2450,404540591,,1,0
2454,404678906,,1,0
2455,404703677,LillianSwinburne,1,0
2458,404762684,judith7thompson,1,0
2459,404789429,BrisaLam458,1,0
2463,404839887,,1,0
2467,404916382,traihams,1,0
2469,404943375,ZecaFilizzola,1,0
2472,404977435,cryptowarrior2018,1,0
2473,404981222,,1,0
2474,404993261,erin_wat2014,1,0
2475,405000790,jiangzhanlun,1,0
2476,405005351,qvbmwcxxza,1,0
2478,405020846,,1,0
2480,405051571,MalcolmWycliffe3472,1,0
2481,405089946,fjrabasco,1,0
2482,405099110,,1,0
2485,405171691,,1,0
2486,405182708,,1,0
2492,405327337,huabengan37,1,0
2493,405344729,BinilSW,1,0
2495,405354024,Katapult46,1,0
2497,405361642,,1,0
2498,405386668,,1,0
2499,405409331,,1,0
2500,405416822,Chivo44,1,0
2501,405430212,MarylynnSantiago805,1,0
2503,405468937,,1,0
2505,405524455,kaisv7n,1,0
2507,405544325,FelixTurner,1,0
2508,405565867,kining1,1,0
2509,405586375,qtrhzazans,1,0
2512,405645949,nWuclNjyhqaw7,1,0
2514,405667311,quozvylxol,1,0
2515,405679544,quang98,1,0
2517,405803534,,1,0
2518,405831949,,1,0
2519,405849025,,1,0
2520,405850135,fangfujia,1,0
2521,405853261,zanhuaiwen54,1,0
2522,405855592,,1,0
2523,405861750,MurphyTrevelyan,1,0
2524,405868743,,1,0
2525,405952330,,1,0
2527,406027040,joseph4ernest,1,0
2529,406046427,,1,0
2530,406056374,,1,0
2531,406073450,,1,0
2535,406176449,,1,0
2536,406200483,fengqiangpao03,1,0
2537,406210201,maria2251,1,0
2539,406264066,,1,0
2540,406296331,,1,0
2541,406300862,qupterjjjl,1,0
2543,406359684,,1,0
2551,406557438,wudijia9,1,0
2552,406631065,STBGMESEM2,1,0
2556,406698488,daes93,1,0
2557,406730212,alohantp,1,0
2559,406764004,,1,0
2560,406772533,yimeikong,1,0
2561,406782581,,1,0
2564,406843073,EgbertSnow,1,0
2566,406857391,alpha2017a,1,0
2567,406866809,,1,0
2570,406936717,mursaha12,1,0
2573,406992119,tranduyen194,1,0
2575,407018909,koubenfang00,1,0
2576,407027803,salihyld,1,0
2577,407037859,,1,0
2579,407054860,ehrz22,1,0
2581,407143875,,1,0
2582,407183888,,1,0
2584,407189752,hankimhoa,1,0
2585,407191464,chuhuelan,1,0
2586,407227979,PrimaBright,1,0
2588,407340723,MelissaGracie,1,0
2592,407428207,SandyChurch,1,0
2593,407448608,,1,0
2594,407466853,,1,0
2595,407477602,,1,0
2597,407493902,,1,0
2599,407528132,,1,0
2600,407541893,quzzgqkhgw,1,0
2601,407569235,qumqwgrwgu,1,0
2602,407580261,,1,0
2604,407646419,lianyeyan9,1,0
2609,407793614,kuthumi00,1,0
2612,407935952,weiluchen91,1,0
2613,407939740,,1,0
2614,407950812,,1,0
2620,408096389,,1,0
2622,408165043,jiaoyidang,1,0
2623,408194961,jiatuozong,1,0
2626,408307341,,1,0
2627,408310460,cryptotruth1,1,0
2631,408440770,sean9sobieski,1,0
2634,408485927,,1,0
2635,408527405,yelantun,1,0
2636,408559020,,1,0
2637,408599426,chuyca,1,0
2640,408624358,cilafen,1,0
2641,408649750,pertay,1,0
2643,408732376,p8617828496277,1,0
2645,408775309,Ongeiom,1,0
2648,408814036,cindy7parks,1,0
2650,408828364,qumqvseitl,1,0
2652,408877557,kathy8cruz,1,0
2653,408893042,,1,0
2654,409082792,xiongweizhao55,1,0
2655,409087038,iz3g8hzrztgu6,1,0
2656,409091543,,1,0
2659,409137033,SPkorea,1,0
2660,409148004,cagri62,1,0
2661,409156377,,1,0
2663,409235585,,1,0
2664,409243129,biyiji62,1,0
2665,409272021,randi8martin,1,0
2670,409359398,,1,0
2671,409361593,KrmAts,1,0
2673,409366130,,1,0
2675,409379165,futuremillionare,1,0
2677,409403117,,1,0
2682,409446776,,1,0
2686,409518693,,1,0
2688,409584347,,1,0
2695,409697306,quovhsnlgi,1,0
2697,409712773,,1,0
2698,409716314,qvcujmvate,1,0
2700,409735577,anboan07,1,0
2701,409793396,naomeishan,1,0
2702,409824721,,1,0
2704,409894756,IAmMartyna,1,0
2705,409903248,mary4crowe,1,0
2707,409909985,shanpuxi,1,0
2710,410036922,,1,0
2712,410106925,Ovico02,1,0
2715,410173930,,1,0
2717,410216937,nenenenyan0,1,0
2719,410260974,Bowo27,1,0
2720,410261388,Idiophrenic,1,0
2721,410265884,Baksogiling,1,0
2725,410360677,,1,0
2729,410411886,volkan2259,1,0
2731,410448368,IngramThoreau,1,0
2732,410450450,,1,0
2734,410508497,,1,0
2735,410583770,tranthuyhanhi,1,0
2736,410589702,EveHobson,1,0
2738,410609062,sheriff99,1,0
2741,410643553,,1,0
2746,410762655,,1,0
2748,410793426,nmJeNhZoZOTT3,1,0
2749,410800150,cikeduan,1,0
2751,410919782,bengbuba,1,0
2753,410958229,,1,0
2754,410997625,huanzhaifan86,1,0
2755,411002617,cuchuoi,1,0
2757,411009595,Jesmal,1,0
2758,411053276,zaixingbu13,1,0
2760,411067676,,1,0
2761,411096524,,1,0
2762,411098842,akumkum,1,0
2763,411108776,,1,0
2764,411161003,quqvydrnpj,1,0
2765,411194778,yetkin61,1,0
2767,411243374,viet0030,1,0
2768,411257869,,1,0
2771,411314340,marketingkb,1,0
2772,411326172,yanfangji,1,0
2777,411418917,kang0801,1,0
2780,411565146,qupteyghhw,1,0
2782,411588090,,1,0
2783,411626880,StoryEng_adv,1,0
2784,411635239,liangxinggu,1,0
2788,411763225,,1,0
2793,411879953,zelgadis70,1,0
2795,411953999,x5rjhbjwuld9zr,1,0
2796,412026450,qwakdenjhl,1,0
2797,412028772,,1,0
2798,412053531,wanda2elsner,1,0
2799,412066709,,1,0
2800,412089717,,1,0
2801,412093773,karen9estrada,1,0
2802,412096587,,1,0
2804,412198384,,1,0
2805,412208011,,1,0
2807,412283421,,1,0
2808,412306612,,1,0
2810,412328726,,1,0
2811,412341892,bibaidu,1,0
2812,412341917,e41gosvi,1,0
2813,412422125,guxingcu,1,0
2814,412522406,quangthaotrang,1,0
2815,412553984,NikitaKoles1,1,0
2817,412562719,,1,0
2818,412585906,karl6hambrick,1,0
2819,412598009,quigaizezc,1,0
2821,412619714,,1,0
2823,412671845,,1,0
2826,412734737,manhha25051992,1,0
2830,412786004,loujieba,1,0
2831,412885340,broys,1,0
2834,412963962,rejoymomin,1,0
2835,412984498,Ninzkie1018,1,0
2836,413011210,a45v0294n,1,0
2843,413185146,rk_onyx,1,0
2845,413219838,miaobeihuan97,1,0
2847,413231592,buitranphilong,1,0
2850,413286555,revann98,1,0
2851,413322432,quklzpzekw,1,0
2852,413328718,quifzuzxkm,1,0
2854,413385657,huanpuquan,1,0
2855,413394602,quqvymjjpd,1,0
2859,413492225,eo1f8zkk,1,0
2861,413570088,cryptoking747,1,0
2862,413575850,,1,0
2865,413599204,n1xkawas,1,0
2867,413626682,,1,0
2869,413698025,zhangpingshi1,1,0
2871,413710256,,1,0
2874,413802508,,1,0
2875,413806298,nguyenthuyhuyen,1,0
2876,413810692,qtshbukyga,1,0
2877,413814175,RLPT786,1,0
2879,413830878,pujibi,1,0
2880,413833920,,1,0
2881,413839581,,1,0
2883,413859363,,1,0
2884,413866811,HumphreyErnest,1,0
2886,413879363,,1,0
2887,413904570,Elexcellence2018,1,0
2889,413949946,klyrdee,1,0
2891,413971299,armarshamas,1,0
2892,413986724,kuixianmu1,1,0
2894,414052846,MiloSamson,1,0
2896,414087399,,1,0
2897,414088858,qumoqdkqdl,1,0
2899,414132438,VenusJosh,1,0
2900,414152425,hiepthorin,1,0
2903,414228056,randy9komar,1,0
2905,414403862,,1,0
2906,414442151,,1,0
2907,414491313,Multi_Ismail,1,0
2908,414533291,tristan9anderson,1,0
2909,414566352,alma22crandal,1,0
2914,414620970,tek_zoom,1,0
2915,414629211,nguyenselina,1,0
2919,414729218,quzzgpugcf,1,0
2926,414882043,,1,0
2927,414891357,wubendu55,1,0
2928,414896478,Dilipfernando44,1,0
2931,414994574,holly2johnson,1,0
2932,414998860,hongmengshan4,1,0
2936,415046278,Ricky168,1,0
2938,415079384,,1,0
2939,415087684,,1,0
2940,415093644,,1,0
2943,415216616,bizhongdong,1,0
2944,415225338,,1,0
2946,415312881,,1,0
2947,415318734,excosion,1,0
2949,415338868,,1,0
2950,415339259,,1,0
2954,415471508,tadayoshisugimoto,1,0
2956,415489964,SabinaKingsley,1,0
2957,415529604,,1,0
2959,415536868,SombraDemoniaca,1,0
2960,415562698,Alijmot,1,0
2963,415630305,Lennygas,1,0
2964,415656607,Gilang_kekew37,1,0
2968,415817337,mengxingfan35,1,0
2969,415881083,,1,0
2970,415888494,RLPT444,1,0
2971,415894793,KevinLily,1,0
2972,415952488,meobuon44,1,0
2973,415978616,riverzhou,1,0
2974,415979275,Nvtuanhung,1,0
2976,416012474,,1,0
2977,416019875,DSFG50,1,0
2980,416070913,,1,0
2983,416159634,,1,0
2984,416185328,,1,0
2988,416297659,Legguiza,1,0
2989,416373888,liaokanfang,1,0
2990,416387156,pagescofield,1,0
2991,416418216,niejiaoji3,1,0
2992,416440962,,1,0
2995,416453767,,1,0
2997,416501781,tracy9potter,1,0
2998,416503381,,1,0
3000,416519230,Tree86,1,0
3003,416664020,,1,0
3004,416679931,suzhitui6,1,0
3006,416749499,,1,0
3007,416755024,,1,0
3011,416872306,Razibshekh,1,0
3013,416943031,,1,0
3014,416968672,sandyarora2,1,0
3015,416969139,LoisThomas312,1,0
3016,416999009,caisizhang,1,0
3017,417034294,min123sky,1,0
3018,417034528,DRFrbJlxCF,1,0
3023,417186393,l_lullaby,1,0
3024,417186690,NormanBetty,1,0
3026,417254790,qvajrxtruu,1,0
3027,417259201,YuliyaTokareva,1,0
3028,417265826,Mubarisp,1,0
3030,417285278,TessBelle,1,0
3031,417305362,valerie6cortes,1,0
3033,417329429,nhedang11,1,0
3034,417330651,,1,0
3037,417424760,huylegend,1,0
3039,417460433,,1,0
3040,417495520,dmtrsc,1,0
3041,417496282,en6in,1,0
3046,417822031,pebri_5,1,0
3047,417866255,joshto,1,0
3050,417926936,Najwanih,1,0
3051,417942918,Vadunya,1,0
3054,418039071,,1,0
3056,418182069,naixuqun,1,0
3061,418236885,,1,0
3064,418263687,PayneAlick,1,0
3071,418364779,emgee12345,1,0
3076,418451041,elizbeth1carlton,1,0
3077,418466157,quzzhxjbbg,1,0
3078,418466995,Jaya5555,1,0
3081,418513917,Faskyy,1,0
3083,418670652,elliottgiuliani4897,1,0
3085,418701353,,1,0
3086,418728860,,1,0
3087,418752193,PhilipSilas,1,0
3089,418883757,fenyueyong,1,0
3092,418903871,jqk1021,1,0
3093,418990795,,1,0
3094,419018757,,1,0
3095,419028418,acemitr,1,0
3098,419126960,blacksabbath2,1,0
3099,419150533,,1,0
3101,419187534,,1,0
3103,419234114,luchuutan,1,0
3107,419344844,quptesnqmv,1,0
3109,419372327,qusshnecvw,1,0
3110,419417040,MartinaThomson,1,0
3115,419472761,,1,0
3116,419489835,sara_lee2018,1,0
3117,419495244,qvbwnpdsgd,1,0
3125,419663454,kenpro353,1,0
3126,419687160,,1,0
3127,419726063,zhuobuke,1,0
3128,419726618,TUNLADLTD,1,0
3131,419792616,zishishan,1,0
3132,419811386,eflb6kf6,1,0
3134,419852544,king_kelvyn,1,0
3135,419860803,daniillanday,1,0
3137,419871251,irulxt,1,0
3139,419919221,quzzesiunz,1,0
3143,419937590,Mintu1317,1,0
3145,419982507,,1,0
3146,420021136,,1,0
3150,420048598,Detuuuu,1,0
3152,420108178,FFFFFG14,1,0
3154,420125511,,1,0
